Date,City,Cause of Death
09/01/2006,Copan Ruinas -  Copan -  Honduras,Veh. Accident-Motorcycle
09/01/2006,Copan Ruinas -  Copan -  Honduras,Other Accident
09/03/2006,La Ceiba -  Atlantida -  Honduras,Homicide
11/16/2006,Tela -  Atlantida -  Honduras,Suicide
02/06/2007,Mal Pais San Esteban -  Olancho -  Honduras,Veh. Accident-Other
02/06/2007,Mal Pais San Esteban -  Olancho -  Honduras,Veh. Accident-Other
02/06/2007,Mal Pais -  San Esteban -  Olancho -  Honduras,Veh. Accident-Auto
03/23/2007,Colonia Luisiana -  San Pedro -  Sula -  Cortes -  Honduras,Homicide
04/05/2007,Trojes -  El Paraiso -  Honduras,Drowning
07/02/2007,San Pedro Sula -  Cortes -  Honduras,Homicide
08/08/2007,Tegucigalpa -  Honduras,Homicide
10/30/2007,Tegucigalpa -  Honduras,Drug-Related
11/11/2007,El Naranjo -  La Ceiba -  Atlantida -  Honduras,Drowning
11/13/2007,Roatan -  Islas De La Bahia -  Honduras,Drowning-Bay
12/23/2007,Roatan -  Islas De La Bahia -  Honduras,Drug-Related
12/23/2007,Siguatepeque -  Comayagua -  Honduras,Homicide
01/01/2008,Aldea El Temblor -  Trinidad -  Santa Barbara,Homicide
01/08/2008,Guaimaca -  Francisco Moranzan,Drowning
03/05/2008,El Cacao -  Jutiapa -  Atlantida,Homicide
03/13/2008,Puerto Candelaria -  San Antonio -  Intibuca,Drowning
03/19/2008,Cemesa Hospital - san Pedro Sula -  Cortes,Other Accident
05/14/2008,Municipio De Petoa -  Santa Barbara,Homicide
05/30/2008,Tegucigalpa -  Honduras,Air Accident
05/30/2008,Tegucigalpa -  Honduras,Air Accident
06/24/2008,San Pedro Sula -  Cortes -  Honduras,Veh. Accid-Auto
07/11/2008,Esparta -  Atlantida -  Honduras,Suicide
07/21/2008,Francisco Moranzan -  Honduras,Veh. Accid-Bus
08/08/2008,La Ceiba -  Atlantida -  Honduras,Suicide
09/05/2008,Puerto Cortes -  Cortes -  Honduras,Suicide
09/20/2008,El Prgreso -  Yoro -  Honduras,Drowning
10/08/2008,Las Canas -  Comayagua -  Comayagua -  Honduras,Veh. Accid-Auto
10/31/2008,Francisco Moranzan -  Honduras,Homicide
11/14/2008,Bay Islands Honduras,Homicide
11/23/2008,La Ceiba -  Atlantida -  Honduras,Drowning
12/14/2008,San Pedro Sula -  Cortes -  Honduras,Homicide
12/15/2008,Villnueva -  Cortes -  Honduras,Homicide
01/15/2009,Col. Bogran -  San Pedro Sula -  Cortes -  Hondura,Other Accident
01/26/2009,Comayagua -  Comayagua -  Honduras,Veh. Accid-Auto
02/07/2009,San Lorenzo -  Valle -  Honduras,Drowning
02/25/2009,La Ceiba -  Atlantida -  Honduras,Homicide
03/16/2009,La Ceiba -  Atlantida -  Honduras,Drowning
03/31/2009,La Ceiba -  Atlantida -  Honduras,Homicide
04/08/2009,La Ceiba -  Atlantida -  Honduras,Homicide
04/16/2009,Tela -  Atlantida -  Honduras,Homicide
04/16/2009,Tela -  Atlantida -  Honduras,Homicide
04/27/2009,Santa Barabara - honduras,Homicide
05/04/2009,Limon -  Colon -  Honduras,Homicide
05/11/2009,Trujillo -  Colon -  Honduras,Homicide
05/21/2009,La Ceiba -  Atlantida -  Honduras,Homicide
06/02/2009,Islas De La Bahia -  Honduras,Homicide
07/04/2009,Roatan - Bay Islands -  Honduras,Suicide
07/18/2009,Roatan - Bay Islands -  Honduras,Homicide
08/18/2009,Roatan - Bay Islands -  Honduras,Homicide
08/24/2009,Comayaguela - Francisco Morazan -  Honduras,Homicide
08/31/2009,Limon - Colon -  Honduras,Suicide
09/03/2009,Cuyamel - Omoa - Cortes -  Honduras,Homicide
09/04/2009,Juticalpa - Olancho -  Honduras,Suicide
09/06/2009,Tela - Atlantida -  Honduras,Homicide
09/09/2009,San Pedro Sula - Cortes -  Honduras,Homicide
11/03/2009,Tegucigalpa -  Honduras,Homicide
11/22/2009,Roatan - Bay Islands -  Honduras,Other Accident
11/28/2009,Trojes - El Paraiso -  Honduras,Veh. Accid-Other
03/31/2010,Choloma - Corte -  Honduras,Homicide
04/06/2010,Roatan - Bay Islands -  Honduras,Drowning
04/10/2010,Francisco Morazan -  Honduras,Homicide
05/05/2010,San Pedro Sula - Cortes -  Honduras,Homicide
05/11/2010,Villanueva - Cortes -  Honduras,Homicide
06/15/2010,Tegucigalpa - Francisco Morazan -  Honduras,Veh. Accid-Auto
06/26/2010,Tegucigalpa - Francisco Morazan -  Honduras,Other Accident
06/27/2010,La Ceiba - Atlantida -  Honduras,Homicide
07/01/2010,Las Vegas -  Santa Barbara -  Honduras,Veh. Accid-Motorcy.
07/15/2010,La Ceiba -  Atlantida -  Honduras,Homicide
09/10/2010,Tegucigalpa -  Francisco Morazan -  Honduras,Veh. Accid-Auto
10/10/2010,San Pedro Sula - Cortes -  Honduras,Homicide
12/01/2010,Olanchito - Yoro -  Honduras,Homicide
12/29/2010,Morazan - Yoro -  Honduras,Homicide
02/14/2011,Santa Ana -  Francisco Morazan -  Honduras,Air Accident
02/14/2011,Santa Ana -  Francisco Morazan -  Honduras,Air Accident
03/24/2011,Choloma -  Cortes -  Honduras,Homicide
04/05/2011,San Pedro Sula - Cortes -  Honduras,Homicide
04/08/2011,San Pedro Sula -  Honduras,Homicide
04/14/2011,La Ceiba - Atlantida -  Honduras,Homicide
05/20/2011,Copan - Copan -  Honduras,Suicide
07/10/2011,Veracruz -  Copan -  Honduras,Veh. Accid-Bus
07/10/2011,Veracruz -  Copan -  Honduras,Veh. Accid-Bus
08/03/2011,San Pedro Sula -  Cortes -  Honduras,Homicide
09/14/2011,La Ceiba -  Atlantida -  Honduras,Homicide
11/03/2011,El Progreso -  Yoro -  Honduras,Homicide
12/02/2011,Siguatepeque -  Comayagua -  Honduras,Veh. Accid-Auto
12/05/2011,Camayagua -  Honduras,Homicide
02/21/2012,La Ceiba -  Atlantida -  Honduras,Homicide
03/12/2012,Omoa -  Cortes -  Honduras,Homicide
03/16/2012,El Progreso -  Yoro -  Honduras,Homicide
03/22/2012,El Porvenir -  Altlatida -  Honduras,Homicide
03/29/2012,Choloma -  Cortes -  Honduras,Homicide
05/13/2012,Santa Cruz de Yojoa -  Cortes -  Honduras,Homicide
05/21/2012, San Pedro Sula -  Honduras,Vehicle Accident - Auto
06/14/2012,Ahuas -  Gracias a Dios -  Honduras,Suicide
06/16/2012,Comayagua -  Comayagua -  Honduras,Other Accident
07/23/2012,Roatan -  Islas De La Bahia -  Honduras,Drowning
11/05/2012,Puerto Cortes -  Cortes -  Honduras,Homicide
11/16/2012,Utila -  Islas de la Bahia -  Honduras,Homicide
11/22/2012,Tegucigalpa -  Honduras,Homicide
12/08/2012,Saba -  Colon -  Honduras,Vehicle Accident - Auto
12/16/2012,Tegucigalpa -  Honduras,Vehicle Accident - Auto
12/22/2012,Roatan -  Islas De La Bahia -  Honduras,Drowning
12/23/2012,La Ceiba -  Atlantida -  Honduras,Other Accident
02/27/2013,Roatan -  Honduras,Homicide
03/20/2013,Roatan -  Honduras,Drowning
03/27/2013,Roatan -  Honduras,Drowning
07/15/2013,Distrito Central -  Francisco Morazan -  Honduras,Homicide
07/26/2013,Buenos Aires -  San Antonio de Cortes -  Cortes -  Honduras,Homicide
08/10/2013,San Pedro Sula -  Cortes -  Honduras,Veh. Accid-Pedestr.
09/27/2013,Santa Maria del Real -  Olancho -  Honduras,Suicide
10/02/2013,Roatan -  Islas De La Bahia -  Honduras,Other Accident
11/13/2013,Juticalpa -  Olancho -  Honduras,Homicide
12/22/2013,Roatan -  Islas De La Bahia -  Honduras,Homicide
01/05/2014,Tela - Atlantida,Drowning
02/01/2014,Roatan - Islas de la Bahia,Veh. Accid-Motorcy.
02/05/2014,Puerto Cortes - Cortes,Homicide
03/22/2014,La Ceiba - Atlantida,Veh. Accid-Motorcy.
05/05/2014,La Plazuela -  Tegucigalpa,Homicide
05/26/2014,La Ceiba - Atlantida,Homicide
06/09/2014,Roatan  - Islas de la Bahia,Drowning
07/02/2014,Aldea Cerro Grande - Comayaguela -  Distrito Central - FM,Homicide
07/07/2014,Col. Rio Piedras - San Pedro Sula - Cortes,Veh. Accid-Motorcy.
07/12/2014,Carbonales - Bonito Oriental - Colon,Veh. Accid-Auto
07/12/2014,Carbonales - Bonito Oriental - Colon,Veh. Accid-Auto
07/12/2014,La Ceiba - Atlantida,Veh. Accid-Auto
09/13/2014,Comayagua -  Comayagua,Homicide
09/15/2014,San Pedro Sula,Homicide
09/17/2014,Tegucigalpa -  Francisco Morazan,Homicide
10/19/2014,Distrito Central -  Francisco Morazan,Homicide
11/02/2014,Roatan -  Islas De La Bahia,Other Accident
11/06/2014,Roatan -  Islas de la Bahia,Drug-Related
01/04/2015,El Naranjo -  Aguanqueterique -  La Paz,Veh. Accid-Auto
01/15/2015,Coxen Hole -  Barrio Suampo -  Roatan -  Islas de la Bahia,Veh. Accid-Motorcy.
04/01/2015,Lepaera -  Lempira,Homicide
04/12/2015,Puerto Arturo - Tela -  Atlantida,Veh. Accid-Auto
06/23/2015,Big Bright - Roatan -  Islas de la Bahia,Drowning
07/06/2015,Santa Rosa de Copan,Suicide
08/02/2015,San Pedro Sula,Veh. Accid-Other
09/08/2015,Tegucigalpa,Homicide
01/13/2016,Tegucigalpa,Veh. Accid-Bus
01/13/2016,Valle De Angeles,Veh. Accid-Bus
01/13/2016,Valle De Angeles,Veh. Accid-Bus
01/30/2016,San Pedro Sula,Homicide
03/01/2016,Bajamar,Drowning
03/01/2016,Tegucigalpa,Homicide
03/01/2016,West End,Veh. Accid-Motorcy.
03/08/2016,Tegucigalpa,Veh. Accid-Auto
03/18/2016,San Pedro Sula,Homicide
03/29/2016,Oak Ridge,Suicide
03/30/2016,Villa De San Francisco,Homicide
04/26/2016,Roatan,Drowning
05/13/2016,La Ceiba,Air Accident
05/29/2016,Roatan,Drowning
06/07/2016,Roatan,Drowning
07/15/2016,La Ceiba -  Atlantida,Veh. Accid-Motorcy.
08/17/2016,Roatan -  Islas De La Bahia,Drowning
08/26/2016,La Ceiba -  Atlantida,Homicide
09/04/2016,Jose Santos Guardiola -  Islas de la Bahia,Veh. Accid-Motorcy.
09/25/2016,Balfate -  Colon,Drowning
12/25/2016,Olanchito -  Yoro,Homicide
01/15/2017,Francisco Morazan,Veh. Accid-Auto
01/18/2017,Francisco Morazan,Suicide
03/12/2017,Atlantida,Veh. Accid-Auto
03/14/2017,Islas De La Bahia,Veh. Accid-Other
03/17/2017,Islas De La Bahia,Drowning
03/21/2017,Islas De La Bahia,Drowning
05/28/2017,Olancho,Veh. Accid-Motorcy.
09/08/2017,San Pedro Sula -  Cortes,Homicide
01/08/2018,El Progreso -  Yoro,Undetermined/Unknown
01/09/2018,Gracias -  Lempira,Veh. Accid-Motorcy.
01/15/2018,El Negrito -  Yoro,Homicide
01/15/2018,Siguatepeque -  Comayagua,Homicide
01/28/2018,Jutiapa -  Atlantida,Homicide
03/09/2018,San Pedro Sula -  Cortes,Homicide
03/12/2018,Tela -  Atlantida,Undetermined/Unknown
03/19/2018,Roatan -  Islas De La Bahia,Drowning
03/22/2018,Roatan -  Islas de la Bahia,Undetermined/Unknown
03/30/2018,Roatan -  Islas De La Bahia,Other Accident
04/29/2018,San Miguel -  Cortes,Veh. Accid-Auto
05/28/2018,San Pedro Sula -  Cortes,Undetermined/Unknown



