Date,City,Cause of Death
09/14/2005,Nursey Lake Outpost -  Nursey Township -  Ontario -  Canada,Other Accident
09/14/2005,Nursey Lake Outpost -  Nursey Township -  Ontario -  Canada,Other Accident
10/01/2005,Montreal -  Quebec -  Canada,Veh. Accident-Pedestrian
10/23/2005,Whitchurch-stoufville -  Ontario -  Canada,Drug-Related
12/04/2005,Blackcomb Mountain -  British Columbia -  Canada,Other Accident
04/24/2006,Ste. Foy -  Quebec -  Canada,Suicide
04/29/2006,Toronto -  Ontario -  Canada,Veh. Accident-Auto
07/08/2006,Beddeck -  Nova Scotia -  Canada,Other Accident
07/27/2006,Wildwood -  Aberta -  Canada,Veh. Accident-Auto
08/02/2006,Kitwanga -  British Columbia - canada,Veh. Accident-Auto
08/14/2006,Kenora -  Ontario -  Canada,Drowning
11/04/2006,Halifax -  Nova Scotia -  Canada,Homicide
02/04/2007,Bell Island -  Newfoundland And Labrador -  Canada,Drowning - Beach 
03/09/2007,Hall Mountain -  Revelstoke -  British Columbia,Other Accident
07/03/2007,North Bay -  Ontario -  Canada,Drowning-Lake
07/29/2007,Etobicoke -  Ontario -  Canada,Suicide
08/13/2007,Temiscamingue -  Quebec -  Canada,Drowning-Lake
09/23/2007,Calgary -  Alberta -  Canada,Homicide
11/25/2007,Caledon -  Ontario -  Canada,Veh. Accid-Auto
12/09/2007,Vancouver -  British Columbia -  Canada,Suicide
12/12/2007,Montreal -  Quebec -  Canada,Veh. Accid-Auto
05/07/2008,British Columbia -  Canada,Veh. Accid-Auto
05/24/2008,Lake Manitou -  Ontario -  Canada,Drowning-Lake



